user,recommendations
1935,"[Row(movie=310, rating=8.351730346679688), Row(movie=557, rating=7.4935712814331055), Row(movie=3382, rating=7.013923168182373), Row(movie=2984, rating=6.715900421142578), Row(movie=3413, rating=6.646820545196533), Row(movie=853, rating=6.613579273223877), Row(movie=1659, rating=6.434541702270508), Row(movie=3517, rating=6.293989181518555), Row(movie=1651, rating=6.211932182312012), Row(movie=1436, rating=6.166273593902588)]"
2605,"[Row(movie=557, rating=7.423478603363037), Row(movie=3382, rating=6.925700664520264), Row(movie=310, rating=6.284976959228516), Row(movie=2825, rating=5.577320098876953), Row(movie=2192, rating=5.394986152648926), Row(movie=1138, rating=5.232385635375977), Row(movie=1039, rating=5.1693267822265625), Row(movie=1149, rating=5.074962615966797), Row(movie=3542, rating=5.069701194763184), Row(movie=3533, rating=5.0060906410217285)]"
4065,"[Row(movie=557, rating=8.155122756958008), Row(movie=729, rating=7.920441627502441), Row(movie=980, rating=7.790766716003418), Row(movie=310, rating=7.1965484619140625), Row(movie=776, rating=7.187404632568359), Row(movie=1539, rating=7.183985710144043), Row(movie=1570, rating=7.083197593688965), Row(movie=1651, rating=6.724596977233887), Row(movie=3382, rating=6.7000017166137695), Row(movie=2964, rating=6.62614631652832)]"
4665,"[Row(movie=557, rating=8.348081588745117), Row(movie=2192, rating=8.22300910949707), Row(movie=3382, rating=8.11627197265625), Row(movie=1138, rating=6.923039436340332), Row(movie=2825, rating=6.8611602783203125), Row(movie=2800, rating=6.452646255493164), Row(movie=2219, rating=6.234450817108154), Row(movie=874, rating=5.9794697761535645), Row(movie=310, rating=5.941203594207764), Row(movie=2765, rating=5.892888069152832)]"
5195,"[Row(movie=2825, rating=10.694687843322754), Row(movie=2192, rating=9.675561904907227), Row(movie=2562, rating=8.0838623046875), Row(movie=1138, rating=7.779338836669922), Row(movie=2800, rating=7.27518892288208), Row(movie=2129, rating=6.909677982330322), Row(movie=557, rating=6.899773597717285), Row(movie=3382, rating=6.819064140319824), Row(movie=96, rating=6.3193864822387695), Row(movie=2705, rating=6.224473476409912)]"
3968,"[Row(movie=2342, rating=8.694568634033203), Row(movie=3382, rating=8.601003646850586), Row(movie=557, rating=8.558184623718262), Row(movie=2192, rating=8.065385818481445), Row(movie=2219, rating=7.84438419342041), Row(movie=630, rating=7.083783149719238), Row(movie=874, rating=6.910645484924316), Row(movie=2197, rating=6.90524959564209), Row(movie=1436, rating=6.845815658569336), Row(movie=3333, rating=6.724936008453369)]"
3988,"[Row(movie=557, rating=8.168304443359375), Row(movie=3382, rating=7.523338317871094), Row(movie=310, rating=6.11368465423584), Row(movie=2219, rating=5.769739151000977), Row(movie=3517, rating=5.629125595092773), Row(movie=2342, rating=5.5193867683410645), Row(movie=1149, rating=5.50311279296875), Row(movie=2197, rating=5.476492881774902), Row(movie=729, rating=5.408392906188965), Row(movie=3413, rating=5.326767444610596)]"
5228,"[Row(movie=2964, rating=11.6918363571167), Row(movie=310, rating=9.28302001953125), Row(movie=1864, rating=9.075706481933594), Row(movie=980, rating=8.781472206115723), Row(movie=1539, rating=8.488042831420898), Row(movie=2209, rating=8.274198532104492), Row(movie=1651, rating=8.203667640686035), Row(movie=1570, rating=7.910693645477295), Row(movie=1574, rating=7.815464973449707), Row(movie=853, rating=7.5139594078063965)]"
1691,"[Row(movie=2760, rating=11.477209091186523), Row(movie=980, rating=10.589329719543457), Row(movie=2892, rating=9.35458755493164), Row(movie=729, rating=8.818982124328613), Row(movie=2850, rating=8.647157669067383), Row(movie=1567, rating=8.60649299621582), Row(movie=1664, rating=8.572845458984375), Row(movie=3636, rating=8.259222030639648), Row(movie=136, rating=7.66050386428833), Row(movie=3905, rating=7.506841659545898)]"
3921,"[Row(movie=310, rating=8.222711563110352), Row(movie=1651, rating=7.444849967956543), Row(movie=980, rating=7.174162864685059), Row(movie=853, rating=7.038809776306152), Row(movie=557, rating=6.990551948547363), Row(movie=776, rating=6.956964492797852), Row(movie=2760, rating=6.904444694519043), Row(movie=1539, rating=6.612031936645508), Row(movie=729, rating=6.311776161193848), Row(movie=2602, rating=6.309149265289307)]"
1092,"[Row(movie=2892, rating=10.935404777526855), Row(movie=1567, rating=10.117973327636719), Row(movie=2984, rating=9.552312850952148), Row(movie=2127, rating=9.311473846435547), Row(movie=1891, rating=9.233734130859375), Row(movie=2342, rating=9.124834060668945), Row(movie=3413, rating=8.471921920776367), Row(movie=1796, rating=8.319425582885742), Row(movie=1636, rating=8.31103515625), Row(movie=136, rating=8.179085731506348)]"
4112,"[Row(movie=557, rating=8.404192924499512), Row(movie=3382, rating=7.938694000244141), Row(movie=2219, rating=7.167547702789307), Row(movie=310, rating=6.494107246398926), Row(movie=3413, rating=6.187183856964111), Row(movie=2209, rating=5.930158615112305), Row(movie=3517, rating=5.883660316467285), Row(movie=1039, rating=5.7547430992126465), Row(movie=632, rating=5.699527740478516), Row(movie=2197, rating=5.64352560043335)]"
773,"[Row(movie=1567, rating=7.899879455566406), Row(movie=2892, rating=7.4258527755737305), Row(movie=557, rating=7.358173370361328), Row(movie=2127, rating=7.176538467407227), Row(movie=776, rating=6.656534194946289), Row(movie=729, rating=6.580180644989014), Row(movie=598, rating=6.4314374923706055), Row(movie=2602, rating=6.349283695220947), Row(movie=3382, rating=6.303642749786377), Row(movie=3413, rating=6.288491725921631)]"
1763,"[Row(movie=557, rating=7.621483325958252), Row(movie=3382, rating=6.888370513916016), Row(movie=729, rating=5.731518268585205), Row(movie=2219, rating=5.699444770812988), Row(movie=3413, rating=5.550906181335449), Row(movie=310, rating=5.307863235473633), Row(movie=3517, rating=5.268642425537109), Row(movie=2127, rating=5.244986534118652), Row(movie=2197, rating=5.186037063598633), Row(movie=1149, rating=5.1747918128967285)]"
2593,"[Row(movie=557, rating=8.776732444763184), Row(movie=3382, rating=7.845411777496338), Row(movie=729, rating=7.258850574493408), Row(movie=1570, rating=6.468029975891113), Row(movie=2219, rating=6.448943138122559), Row(movie=3533, rating=6.369550704956055), Row(movie=1149, rating=6.277159690856934), Row(movie=2538, rating=6.1906890869140625), Row(movie=1846, rating=6.029608249664307), Row(movie=632, rating=6.018153667449951)]"
3344,"[Row(movie=310, rating=7.921952247619629), Row(movie=557, rating=7.630586624145508), Row(movie=3382, rating=7.251221656799316), Row(movie=2825, rating=6.062509536743164), Row(movie=2765, rating=5.948680400848389), Row(movie=1039, rating=5.757613182067871), Row(movie=106, rating=5.417474746704102), Row(movie=2705, rating=5.403332710266113), Row(movie=2192, rating=5.352388381958008), Row(movie=3542, rating=5.300380706787109)]"
3984,"[Row(movie=1539, rating=7.731518268585205), Row(movie=2209, rating=7.0896406173706055), Row(movie=1570, rating=6.935467720031738), Row(movie=310, rating=6.776128768920898), Row(movie=557, rating=6.594466209411621), Row(movie=3413, rating=6.572218894958496), Row(movie=2964, rating=6.35860013961792), Row(movie=853, rating=6.331171989440918), Row(movie=1899, rating=6.303025722503662), Row(movie=1651, rating=6.199725151062012)]"
4194,"[Row(movie=557, rating=8.278368949890137), Row(movie=2825, rating=8.228080749511719), Row(movie=2192, rating=8.080377578735352), Row(movie=3382, rating=7.979371070861816), Row(movie=1138, rating=7.206331253051758), Row(movie=310, rating=7.007162094116211), Row(movie=2209, rating=6.503023147583008), Row(movie=2765, rating=6.292985439300537), Row(movie=2800, rating=6.291418075561523), Row(movie=526, rating=6.110388278961182)]"
365,"[Row(movie=3413, rating=7.786721706390381), Row(movie=1539, rating=7.4587178230285645), Row(movie=2892, rating=7.034234046936035), Row(movie=729, rating=6.797908306121826), Row(movie=1636, rating=6.752341270446777), Row(movie=776, rating=6.426787853240967), Row(movie=2219, rating=6.083922386169434), Row(movie=618, rating=6.022865295410156), Row(movie=1570, rating=5.976302623748779), Row(movie=687, rating=5.8373332023620605)]"
2115,"[Row(movie=310, rating=9.31643009185791), Row(movie=557, rating=7.7002854347229), Row(movie=3382, rating=7.127071857452393), Row(movie=853, rating=6.12346076965332), Row(movie=1651, rating=6.003411769866943), Row(movie=1519, rating=5.967410087585449), Row(movie=2602, rating=5.908216953277588), Row(movie=1039, rating=5.848507881164551), Row(movie=2760, rating=5.792303085327148), Row(movie=3517, rating=5.757497310638428)]"
2825,"[Row(movie=557, rating=7.427508354187012), Row(movie=2825, rating=7.063662528991699), Row(movie=980, rating=6.933200836181641), Row(movie=3382, rating=6.780185699462891), Row(movie=2705, rating=6.6604390144348145), Row(movie=2562, rating=6.587705612182617), Row(movie=2760, rating=6.5270209312438965), Row(movie=2129, rating=5.929497718811035), Row(movie=1149, rating=5.862909317016602), Row(movie=1795, rating=5.859259605407715)]"
5115,"[Row(movie=1570, rating=8.375997543334961), Row(movie=3533, rating=8.12407112121582), Row(movie=557, rating=8.021507263183594), Row(movie=2209, rating=7.7548933029174805), Row(movie=2964, rating=7.72659969329834), Row(movie=1138, rating=7.381969928741455), Row(movie=1864, rating=7.358114242553711), Row(movie=980, rating=7.276002407073975), Row(movie=3382, rating=7.150543212890625), Row(movie=567, rating=7.134110450744629)]"
1316,"[Row(movie=557, rating=7.017656326293945), Row(movie=2760, rating=6.692960262298584), Row(movie=310, rating=6.572478294372559), Row(movie=980, rating=6.516172409057617), Row(movie=3382, rating=6.316547393798828), Row(movie=2705, rating=6.231686592102051), Row(movie=2825, rating=5.313694000244141), Row(movie=2562, rating=5.155368328094482), Row(movie=2673, rating=5.122556209564209), Row(movie=2309, rating=5.103236198425293)]"
4886,"[Row(movie=310, rating=9.97392749786377), Row(movie=853, rating=7.725537300109863), Row(movie=557, rating=7.666906833648682), Row(movie=1651, rating=7.586209297180176), Row(movie=1659, rating=7.0573225021362305), Row(movie=3382, rating=6.98076057434082), Row(movie=2602, rating=6.741191387176514), Row(movie=3517, rating=6.459202289581299), Row(movie=3413, rating=6.378932952880859), Row(movie=1519, rating=6.32136344909668)]"
1557,"[Row(movie=557, rating=9.013127326965332), Row(movie=980, rating=8.94717788696289), Row(movie=729, rating=8.821001052856445), Row(movie=2760, rating=7.894075870513916), Row(movie=2892, rating=7.855594635009766), Row(movie=3382, rating=7.763564109802246), Row(movie=2850, rating=7.57149600982666), Row(movie=1149, rating=7.410822868347168), Row(movie=1664, rating=7.360783100128174), Row(movie=136, rating=7.267617225646973)]"
3737,"[Row(movie=557, rating=7.7495527267456055), Row(movie=3382, rating=7.317618370056152), Row(movie=310, rating=6.578492164611816), Row(movie=2342, rating=6.095585823059082), Row(movie=2219, rating=5.677213668823242), Row(movie=3517, rating=5.67514705657959), Row(movie=2197, rating=5.534738540649414), Row(movie=1436, rating=5.411947250366211), Row(movie=3413, rating=5.356518745422363), Row(movie=2984, rating=5.258763313293457)]"
5487,"[Row(movie=2984, rating=9.60144329071045), Row(movie=2342, rating=9.093423843383789), Row(movie=557, rating=8.42235279083252), Row(movie=3413, rating=8.24476146697998), Row(movie=3382, rating=8.030485153198242), Row(movie=630, rating=7.907634258270264), Row(movie=1436, rating=7.712172508239746), Row(movie=1891, rating=7.696991443634033), Row(movie=2197, rating=7.570539474487305), Row(movie=2219, rating=7.477642059326172)]"
2548,"[Row(movie=557, rating=8.618288040161133), Row(movie=3382, rating=8.418781280517578), Row(movie=2219, rating=7.771356105804443), Row(movie=2342, rating=7.382180213928223), Row(movie=2192, rating=6.957752704620361), Row(movie=630, rating=6.585437297821045), Row(movie=2197, rating=6.54022216796875), Row(movie=874, rating=6.520931243896484), Row(movie=3413, rating=6.307016849517822), Row(movie=1436, rating=6.169286727905273)]"
2938,"[Row(movie=557, rating=7.643831253051758), Row(movie=310, rating=7.35772180557251), Row(movie=3382, rating=6.83807373046875), Row(movie=2602, rating=6.311879634857178), Row(movie=1567, rating=6.053377628326416), Row(movie=2127, rating=5.94251823425293), Row(movie=2675, rating=5.766836166381836), Row(movie=3517, rating=5.737669944763184), Row(movie=776, rating=5.716799259185791), Row(movie=598, rating=5.651620864868164)]"
999,"[Row(movie=310, rating=7.286169528961182), Row(movie=1651, rating=6.526782512664795), Row(movie=853, rating=6.427333354949951), Row(movie=557, rating=6.328997611999512), Row(movie=776, rating=6.107318878173828), Row(movie=3413, rating=6.002728462219238), Row(movie=1659, rating=5.96919059753418), Row(movie=2602, rating=5.9177985191345215), Row(movie=1539, rating=5.896214008331299), Row(movie=598, rating=5.559695243835449)]"
1839,"[Row(movie=310, rating=11.197382926940918), Row(movie=1651, rating=7.833172798156738), Row(movie=853, rating=7.778853416442871), Row(movie=557, rating=7.623786926269531), Row(movie=1039, rating=7.166595458984375), Row(movie=2209, rating=7.025495529174805), Row(movie=3382, rating=6.958275318145752), Row(movie=1864, rating=6.827889442443848), Row(movie=2765, rating=6.640773773193359), Row(movie=1659, rating=6.485476493835449)]"
820,"[Row(movie=310, rating=7.179500579833984), Row(movie=557, rating=6.968911170959473), Row(movie=1539, rating=6.956165313720703), Row(movie=1651, rating=6.620898246765137), Row(movie=853, rating=6.5287699699401855), Row(movie=3413, rating=6.301144599914551), Row(movie=776, rating=6.2740912437438965), Row(movie=1659, rating=6.135236740112305), Row(movie=729, rating=6.072080612182617), Row(movie=1570, rating=5.979293346405029)]"
3880,"[Row(movie=2964, rating=11.115745544433594), Row(movie=980, rating=10.268484115600586), Row(movie=1539, rating=8.777144432067871), Row(movie=1651, rating=8.318214416503906), Row(movie=310, rating=8.185385704040527), Row(movie=1574, rating=8.072881698608398), Row(movie=2760, rating=7.647756576538086), Row(movie=1058, rating=7.624000549316406), Row(movie=1570, rating=7.507027626037598), Row(movie=853, rating=7.3801679611206055)]"
1612,"[Row(movie=980, rating=13.969985961914062), Row(movie=2760, rating=11.480265617370605), Row(movie=2964, rating=10.85810661315918), Row(movie=3636, rating=9.52694320678711), Row(movie=2705, rating=9.149947166442871), Row(movie=729, rating=8.375677108764648), Row(movie=1570, rating=8.021596908569336), Row(movie=1553, rating=7.710073471069336), Row(movie=844, rating=7.603116989135742), Row(movie=3778, rating=7.5720014572143555)]"
3732,"[Row(movie=980, rating=6.805339336395264), Row(movie=2760, rating=6.595067977905273), Row(movie=557, rating=6.356473922729492), Row(movie=729, rating=5.872540473937988), Row(movie=310, rating=5.8031392097473145), Row(movie=3382, rating=5.237306594848633), Row(movie=776, rating=5.230172157287598), Row(movie=1651, rating=4.923508644104004), Row(movie=649, rating=4.815722465515137), Row(movie=1570, rating=4.782864570617676)]"
4622,"[Row(movie=557, rating=7.0634026527404785), Row(movie=3382, rating=6.8403215408325195), Row(movie=2219, rating=6.348637580871582), Row(movie=2342, rating=6.346822738647461), Row(movie=630, rating=5.670351982116699), Row(movie=3413, rating=5.629551410675049), Row(movie=2197, rating=5.580733776092529), Row(movie=1436, rating=5.343635559082031), Row(movie=2984, rating=5.237143516540527), Row(movie=3517, rating=5.234866619110107)]"
