movie,recommendations
3248,"[Row(user=1213, rating=5.701525688171387), Row(user=5297, rating=5.376981735229492), Row(user=2364, rating=5.29831075668335), Row(user=5783, rating=5.239559173583984), Row(user=2045, rating=5.128334045410156), Row(user=283, rating=5.122620582580566), Row(user=101, rating=5.0940937995910645), Row(user=5590, rating=5.026168346405029), Row(user=1310, rating=5.01262092590332), Row(user=4441, rating=4.99344539642334)]"
815,"[Row(user=1102, rating=5.341001987457275), Row(user=4549, rating=5.260293006896973), Row(user=89, rating=5.169840335845947), Row(user=4056, rating=4.91789436340332), Row(user=2534, rating=4.8542160987854), Row(user=5214, rating=4.850769519805908), Row(user=4145, rating=4.77953577041626), Row(user=2364, rating=4.750894546508789), Row(user=2449, rating=4.744129657745361), Row(user=5188, rating=4.696719169616699)]"
1445,"[Row(user=101, rating=4.245507717132568), Row(user=2697, rating=4.18031120300293), Row(user=3902, rating=4.079440593719482), Row(user=2867, rating=4.070486545562744), Row(user=421, rating=4.063689231872559), Row(user=5668, rating=4.049622535705566), Row(user=2364, rating=4.03214693069458), Row(user=3960, rating=4.008371353149414), Row(user=4801, rating=3.9909329414367676), Row(user=2441, rating=3.9612462520599365)]"
3895,"[Row(user=4549, rating=4.9293951988220215), Row(user=5297, rating=4.926182746887207), Row(user=2364, rating=4.864140033721924), Row(user=89, rating=4.783707141876221), Row(user=5188, rating=4.722134590148926), Row(user=2534, rating=4.692931652069092), Row(user=4145, rating=4.6573662757873535), Row(user=5560, rating=4.621511936187744), Row(user=3061, rating=4.570046424865723), Row(user=2449, rating=4.478321552276611)]"
700,"[Row(user=5973, rating=5.884096145629883), Row(user=4143, rating=5.736958980560303), Row(user=5783, rating=5.714144706726074), Row(user=430, rating=5.558890342712402), Row(user=878, rating=5.387973308563232), Row(user=283, rating=5.341001033782959), Row(user=4676, rating=5.283620357513428), Row(user=898, rating=5.280407905578613), Row(user=3275, rating=5.268775939941406), Row(user=101, rating=5.219554901123047)]"
682,"[Row(user=4538, rating=12.275137901306152), Row(user=3545, rating=9.580405235290527), Row(user=5999, rating=9.166763305664062), Row(user=1411, rating=8.731109619140625), Row(user=4969, rating=8.651989936828613), Row(user=3131, rating=8.582380294799805), Row(user=3570, rating=8.502119064331055), Row(user=5292, rating=8.401341438293457), Row(user=1363, rating=8.278971672058105), Row(user=1847, rating=8.278005599975586)]"
1012,"[Row(user=527, rating=6.500951766967773), Row(user=2755, rating=5.93889045715332), Row(user=745, rating=5.853576183319092), Row(user=5983, rating=5.799551486968994), Row(user=2867, rating=5.6849188804626465), Row(user=3902, rating=5.654134750366211), Row(user=5810, rating=5.583912372589111), Row(user=4143, rating=5.561100006103516), Row(user=283, rating=5.556167125701904), Row(user=246, rating=5.466697692871094)]"
1764,"[Row(user=2867, rating=4.322442531585693), Row(user=2441, rating=4.231433868408203), Row(user=2329, rating=4.136623382568359), Row(user=5400, rating=4.080862998962402), Row(user=4201, rating=4.07564640045166), Row(user=5973, rating=4.071465492248535), Row(user=210, rating=4.007195472717285), Row(user=1171, rating=3.9931464195251465), Row(user=3902, rating=3.948580265045166), Row(user=3772, rating=3.9481072425842285)]"
66,"[Row(user=527, rating=3.703599452972412), Row(user=4228, rating=3.5387754440307617), Row(user=3902, rating=3.4171769618988037), Row(user=3061, rating=3.381199359893799), Row(user=1756, rating=3.3596322536468506), Row(user=5983, rating=3.3523542881011963), Row(user=4583, rating=3.280329465866089), Row(user=4145, rating=3.2609667778015137), Row(user=2867, rating=3.240267515182495), Row(user=2155, rating=3.2214314937591553)]"
3176,"[Row(user=207, rating=4.891503810882568), Row(user=5069, rating=4.875782012939453), Row(user=491, rating=4.862314224243164), Row(user=4244, rating=4.802385330200195), Row(user=2479, rating=4.7995147705078125), Row(user=283, rating=4.783138751983643), Row(user=2673, rating=4.782716274261475), Row(user=217, rating=4.745014667510986), Row(user=784, rating=4.743515968322754), Row(user=3657, rating=4.742821216583252)]"
3758,"[Row(user=527, rating=6.050112724304199), Row(user=4228, rating=5.5694122314453125), Row(user=5983, rating=5.499138832092285), Row(user=1756, rating=5.3165669441223145), Row(user=745, rating=5.278263568878174), Row(user=2755, rating=5.141480445861816), Row(user=5810, rating=5.110818862915039), Row(user=246, rating=4.910804748535156), Row(user=1102, rating=4.895694255828857), Row(user=5052, rating=4.8195343017578125)]"
2591,"[Row(user=283, rating=4.483360290527344), Row(user=3902, rating=4.400154113769531), Row(user=527, rating=4.3372015953063965), Row(user=2867, rating=4.2860236167907715), Row(user=4801, rating=4.177522659301758), Row(user=101, rating=4.10618782043457), Row(user=372, rating=4.080930709838867), Row(user=1856, rating=4.075101852416992), Row(user=5973, rating=4.0616135597229), Row(user=2364, rating=4.057730674743652)]"
3371,"[Row(user=5810, rating=5.795629978179932), Row(user=2640, rating=5.743217468261719), Row(user=4676, rating=5.66190242767334), Row(user=4244, rating=5.6116814613342285), Row(user=3702, rating=5.5676589012146), Row(user=2479, rating=5.53641414642334), Row(user=4110, rating=5.5160627365112305), Row(user=1363, rating=5.489824295043945), Row(user=5119, rating=5.486289024353027), Row(user=5577, rating=5.4845123291015625)]"
3491,"[Row(user=283, rating=4.810617446899414), Row(user=1213, rating=4.580022811889648), Row(user=5072, rating=4.507115364074707), Row(user=5973, rating=4.46629524230957), Row(user=3657, rating=4.413362979888916), Row(user=3298, rating=4.3630781173706055), Row(user=5297, rating=4.333139419555664), Row(user=3902, rating=4.292477607727051), Row(user=5122, rating=4.28663444519043), Row(user=2375, rating=4.245670318603516)]"
405,"[Row(user=4056, rating=4.6684136390686035), Row(user=2697, rating=4.56130313873291), Row(user=4264, rating=4.480259418487549), Row(user=4690, rating=4.4715046882629395), Row(user=2364, rating=4.466714382171631), Row(user=5188, rating=4.449994087219238), Row(user=3061, rating=4.428997993469238), Row(user=5258, rating=4.402523517608643), Row(user=4583, rating=4.388288974761963), Row(user=2441, rating=4.36362886428833)]"
915,"[Row(user=1213, rating=6.130199909210205), Row(user=283, rating=6.1121826171875), Row(user=5297, rating=6.022910118103027), Row(user=3657, rating=5.897490978240967), Row(user=4244, rating=5.769530773162842), Row(user=5810, rating=5.652755260467529), Row(user=4676, rating=5.5475687980651855), Row(user=2640, rating=5.542104721069336), Row(user=217, rating=5.523578643798828), Row(user=5122, rating=5.491197109222412)]"
2465,"[Row(user=4228, rating=7.432007312774658), Row(user=1102, rating=7.335288047790527), Row(user=527, rating=6.954026222229004), Row(user=1756, rating=6.606739521026611), Row(user=4145, rating=6.580219268798828), Row(user=2449, rating=6.515061855316162), Row(user=3061, rating=6.496862411499023), Row(user=4583, rating=6.473912239074707), Row(user=5983, rating=6.372028827667236), Row(user=423, rating=6.3268256187438965)]"
557,"[Row(user=283, rating=10.379768371582031), Row(user=3657, rating=9.986350059509277), Row(user=527, rating=9.801629066467285), Row(user=2755, rating=9.63571548461914), Row(user=2694, rating=9.540934562683105), Row(user=3902, rating=9.523927688598633), Row(user=1341, rating=9.515768051147461), Row(user=3296, rating=9.493953704833984), Row(user=2867, rating=9.477193832397461), Row(user=597, rating=9.474324226379395)]"
1101,"[Row(user=3902, rating=5.534488677978516), Row(user=2867, rating=5.511782646179199), Row(user=5188, rating=5.492522716522217), Row(user=5258, rating=5.45779275894165), Row(user=2339, rating=5.423788547515869), Row(user=2697, rating=5.40646505355835), Row(user=2195, rating=5.359532833099365), Row(user=86, rating=5.351776123046875), Row(user=2441, rating=5.351186752319336), Row(user=2364, rating=5.334969997406006)]"
2341,"[Row(user=2560, rating=6.8830742835998535), Row(user=540, rating=6.331932067871094), Row(user=1813, rating=6.265884876251221), Row(user=3235, rating=6.241054534912109), Row(user=4383, rating=6.198432922363281), Row(user=4441, rating=6.18296480178833), Row(user=532, rating=6.157026290893555), Row(user=2202, rating=6.029627323150635), Row(user=4703, rating=5.9995036125183105), Row(user=4427, rating=5.889817237854004)]"
3021,"[Row(user=1102, rating=11.236547470092773), Row(user=4228, rating=9.160319328308105), Row(user=527, rating=9.108586311340332), Row(user=423, rating=8.780721664428711), Row(user=1756, rating=8.533044815063477), Row(user=5983, rating=8.473649978637695), Row(user=5328, rating=8.303990364074707), Row(user=2524, rating=8.009248733520508), Row(user=1918, rating=7.662564754486084), Row(user=5758, rating=7.571714401245117)]"
2813,"[Row(user=5901, rating=9.387441635131836), Row(user=2202, rating=9.002838134765625), Row(user=1813, rating=8.577383041381836), Row(user=4427, rating=8.576133728027344), Row(user=4441, rating=8.410913467407227), Row(user=2560, rating=8.321195602416992), Row(user=1657, rating=8.2870512008667), Row(user=3862, rating=8.015813827514648), Row(user=3235, rating=7.995273590087891), Row(user=1929, rating=7.9906487464904785)]"
275,"[Row(user=4441, rating=5.711101531982422), Row(user=2560, rating=5.3901686668396), Row(user=5901, rating=5.333006381988525), Row(user=1319, rating=5.294721603393555), Row(user=2618, rating=5.228635787963867), Row(user=2311, rating=4.989448547363281), Row(user=5122, rating=4.968985080718994), Row(user=5783, rating=4.951645374298096), Row(user=200, rating=4.940428733825684), Row(user=5325, rating=4.909172534942627)]"
605,"[Row(user=5297, rating=5.665634632110596), Row(user=1213, rating=5.628047943115234), Row(user=283, rating=5.558990955352783), Row(user=2364, rating=5.44302225112915), Row(user=5072, rating=5.180484771728516), Row(user=4441, rating=5.164997577667236), Row(user=3902, rating=5.154309272766113), Row(user=5122, rating=5.084319591522217), Row(user=2502, rating=5.062639236450195), Row(user=1310, rating=5.060793876647949)]"
2325,"[Row(user=5901, rating=6.833339214324951), Row(user=2431, rating=6.101393699645996), Row(user=814, rating=5.999873161315918), Row(user=4427, rating=5.845184803009033), Row(user=607, rating=5.70953369140625), Row(user=4630, rating=5.648432731628418), Row(user=906, rating=5.595207691192627), Row(user=1849, rating=5.574034690856934), Row(user=5719, rating=5.430418968200684), Row(user=5515, rating=5.316312789916992)]"
2995,"[Row(user=527, rating=5.30491828918457), Row(user=4228, rating=4.782831192016602), Row(user=1756, rating=4.74790096282959), Row(user=3902, rating=4.704556941986084), Row(user=2867, rating=4.652618885040283), Row(user=5983, rating=4.64919900894165), Row(user=246, rating=4.51187801361084), Row(user=4143, rating=4.499015808105469), Row(user=2428, rating=4.474136829376221), Row(user=4801, rating=4.464015483856201)]"
67,"[Row(user=1319, rating=6.981792449951172), Row(user=5783, rating=6.821256637573242), Row(user=2618, rating=6.767011642456055), Row(user=2329, rating=6.547558784484863), Row(user=4441, rating=6.462009906768799), Row(user=75, rating=6.328380584716797), Row(user=5668, rating=6.286089897155762), Row(user=5072, rating=6.269521236419678), Row(user=5606, rating=6.224859714508057), Row(user=2045, rating=6.224359035491943)]"
2949,"[Row(user=2867, rating=5.373730659484863), Row(user=3448, rating=5.288980484008789), Row(user=2694, rating=5.258823394775391), Row(user=2755, rating=5.219691276550293), Row(user=5672, rating=5.191548824310303), Row(user=1856, rating=5.0999369621276855), Row(user=5400, rating=5.0927019119262695), Row(user=1157, rating=5.073728084564209), Row(user=527, rating=5.047719478607178), Row(user=2735, rating=4.994086742401123)]"
282,"[Row(user=5297, rating=7.391274452209473), Row(user=491, rating=6.808047771453857), Row(user=4441, rating=6.6910624504089355), Row(user=1213, rating=6.652306079864502), Row(user=2560, rating=6.622564792633057), Row(user=4549, rating=6.445645332336426), Row(user=2673, rating=6.421154022216797), Row(user=144, rating=6.34221076965332), Row(user=4383, rating=6.289396286010742), Row(user=4244, rating=6.190564155578613)]"
802,"[Row(user=5297, rating=5.7199320793151855), Row(user=2364, rating=5.582418441772461), Row(user=283, rating=5.530043601989746), Row(user=5188, rating=5.378183364868164), Row(user=4549, rating=5.342105388641357), Row(user=2339, rating=5.296981334686279), Row(user=1213, rating=5.275242805480957), Row(user=5560, rating=5.261205196380615), Row(user=484, rating=5.251741409301758), Row(user=3902, rating=5.243776321411133)]"
3312,"[Row(user=2867, rating=1.4408142566680908), Row(user=2441, rating=1.410477876663208), Row(user=2329, rating=1.3788745403289795), Row(user=5400, rating=1.3602876663208008), Row(user=4201, rating=1.358548641204834), Row(user=5973, rating=1.3571550846099854), Row(user=210, rating=1.3357317447662354), Row(user=1171, rating=1.3310487270355225), Row(user=3902, rating=1.3161934614181519), Row(user=3772, rating=1.3160357475280762)]"
2504,"[Row(user=5297, rating=6.8946428298950195), Row(user=4441, rating=6.73708438873291), Row(user=1213, rating=6.713196277618408), Row(user=4244, rating=6.063622951507568), Row(user=2560, rating=5.95694637298584), Row(user=2673, rating=5.834392547607422), Row(user=5122, rating=5.772945880889893), Row(user=4751, rating=5.716838359832764), Row(user=5325, rating=5.7119927406311035), Row(user=217, rating=5.695326805114746)]"
46,"[Row(user=4441, rating=6.015477657318115), Row(user=5297, rating=5.878291606903076), Row(user=1213, rating=5.838443279266357), Row(user=2560, rating=5.444553375244141), Row(user=5122, rating=5.330111980438232), Row(user=283, rating=5.225557327270508), Row(user=5325, rating=5.151296615600586), Row(user=4244, rating=5.068007469177246), Row(user=2502, rating=5.054532051086426), Row(user=3330, rating=5.014134883880615)]"
186,"[Row(user=2364, rating=4.805181980133057), Row(user=3902, rating=4.783245086669922), Row(user=2697, rating=4.780740737915039), Row(user=101, rating=4.765411853790283), Row(user=3960, rating=4.645636558532715), Row(user=2867, rating=4.610944747924805), Row(user=283, rating=4.602776050567627), Row(user=4801, rating=4.599661827087402), Row(user=5668, rating=4.552529811859131), Row(user=1310, rating=4.531191825866699)]"
1376,"[Row(user=283, rating=5.372021675109863), Row(user=2867, rating=5.288259983062744), Row(user=3902, rating=5.219480991363525), Row(user=5973, rating=5.19931697845459), Row(user=527, rating=5.17970609664917), Row(user=4143, rating=5.089043140411377), Row(user=4801, rating=5.021389007568359), Row(user=101, rating=5.004404544830322), Row(user=3657, rating=4.935090065002441), Row(user=3298, rating=4.906363010406494)]"
